Ticker,TimeStamp,Open,High,Low,Close,Volume,Return,ADXR,AROONOSC,APO,CCI,MACD,MACD_hist,MACD_signal,MFI,ROCP,RSI,Industry,Sector,Market_cap,Industry_weight,Earnings_date,Technical_points
ALTR,2018-01-19T19:40:00Z,26.8,26.8,26.68,26.73,1800.0,0.00261878039656,42.7387025792,85.7142857143,0.336430769231,59.2531476189,0.245167093267,-0.00355252872019,0.248719621987,67.4731560589,0.0148063781321,63.9131045068,Semiconductor - Specialized,Technology,1670000000.0,0.0102725940478,Nov 30 AMC,2
LCI,2018-01-19T19:50:00Z,22.975,23.0,22.95,22.975,9650.0,0.00108813928183,46.0087285605,-92.8571428571,-0.557158333333,-62.3744695954,-0.286156650281,-0.0596778028472,-0.226478847434,9.54433066754,-0.0254506892895,25.4211711527,Drugs - Generic,Healthcare,948350000.0,0.00623804733299,Feb 05 AMC,1
CMTL,2018-01-19T19:50:00Z,22.04,22.04,22.0,22.0,300.0,-0.00136363636364,14.9343055929,71.4285714286,0.0989051282051,59.7813238771,0.0859237697153,0.00509439753915,0.0808293721761,92.3134597894,0.0054844606947,64.7251315936,Communication Equipment,Technology,508750000.0,0.0022759308602,Dec 06 AMC,3
DVN,2018-01-19T19:50:00Z,42.825,42.835,42.775,42.775,43386.0,-0.0011642314436,28.0797051828,71.4285714286,0.0809698717949,-34.5112296558,-0.0177996763895,0.015213579079,-0.0330132554686,33.2492878638,-0.000584112149533,45.7916663132,Independent Oil & Gas,Basic Materials,22420000000.0,0.032602861045,Jan 30 AMC,2
NDLS,2018-01-19T19:50:00Z,5.7748,5.8,5.7748,5.8,550.0,0.00431034482759,13.6019817235,7.14285714286,0.0185935897436,32.848544271,0.00871013707544,-0.000403730988238,0.00911386806368,66.5075109622,0.0,56.8933204544,Restaurants,Services,221870000.0,0.000848600551095,Feb 08 AMC,1
ABCB,2018-01-19T19:50:00Z,53.7,53.775,53.7,53.75,500.0,0.000930232558139,14.4855328342,71.4285714286,0.113782051282,64.3309410892,0.0764122764895,0.00784806986276,0.0685642066268,82.5814521338,0.00279850746269,63.3950777204,Regional - Mid-Atlantic Banks,Financial,1860000000.0,0.0249553487094,Jan 26 BMO,3
WDFC,2018-01-19T19:50:00Z,126.65,126.7,126.65,126.7,200.0,-0.00118389897395,14.8131326807,-92.8571428571,-0.244711538462,-110.570269625,-0.0321964961432,-0.044948258207,0.0127517620638,4.10750652594,-0.00275482093664,43.2822092747,Specialty Chemicals,Basic Materials,1630000000.0,0.00688736138763,Jan 09 AMC,2
DVD,2018-01-19T19:50:00Z,1.94,1.94,1.94,1.94,0.0,0.0,64.5994841893,-50.0,-0.00246794871795,-123.80952381,-0.00280410200809,-0.000812881119606,-0.00199122088849,0.0,-0.00512820512821,3.33171725583,Sporting Activities,Services,71760000.0,0.00699409751191,Jan 25 BMO,2
DVA,2018-01-19T19:50:00Z,78.65,78.69,78.59,78.64,3110.0,-0.000127161749746,25.8784782422,-35.7142857143,0.0814794871795,73.0422730423,0.0742667308897,0.00584292818032,0.0684238027094,47.1572070694,0.000508905852417,58.8579626066,Specialized Health Services,Healthcare,14070000000.0,0.244635833394,Feb 06 AMC,3
PEGA,2018-01-19T20:00:00Z,51.7,51.8,51.7,51.7884,17515.0,0.00267241312726,22.6540661766,71.4285714286,0.436562820513,123.556318597,0.267137416959,0.0348929783234,0.232244438636,83.8145692272,0.00755642023346,67.3658424163,Business Software & Services,Technology,3920000000.0,0.00439173417371,Feb 07 AMC,3
UMC,2018-01-19T19:50:00Z,2.44,2.44,2.43,2.435,29481.0,-0.00205338809035,27.2702538952,78.5714285714,0.00624551282051,39.9133220275,0.00500476289344,0.0007672632792,0.00423749961424,85.4318187428,0.00412371134021,57.3491154769,Semiconductor Equipment & Materials,Technology,6170000000.0,0.0316656371485,Jan 22 BMO,3
CMRE,2018-01-19T19:50:00Z,6.37,6.38,6.37,6.38,1900.0,0.000783699059561,41.1146974929,78.5714285714,0.0404987179487,61.3796453728,0.0408636083481,0.000255518761802,0.0406080895863,65.6055670123,0.00789889415482,66.3929297294,Shipping,Services,658300000.0,0.0198330982867,Jan 25 AMC,3
UMH,2018-01-19T20:00:00Z,14.12,14.12,14.1,14.11,544.0,-0.00106307583274,13.1314942611,28.5714285714,-0.00307948717949,-92.077040928,-0.00413669161244,-0.000360421530866,-0.00377627008157,13.1661281597,-0.00282685512367,45.7068002975,REIT - Diversified,Financial,487960000.0,0.00237500638214,Feb 01 AMC,1
GDOT,2018-01-19T19:50:00Z,62.295,62.295,62.2475,62.25,800.0,-0.000562248995984,26.3512869245,35.7142857143,0.155808974359,33.4029227558,0.150261952943,-0.026208062702,0.176470015645,85.8742765674,0.0008038585209,59.1637938221,Credit Services,Financial,3050000000.0,0.00368589142638,Feb 06 AMC,2
AZN,2018-01-19T19:40:00Z,35.463,35.48,35.46,35.475,9886.0,0.000281888653982,23.3277370404,50.0,-0.010975,164.184844661,0.0328446431123,-0.000920689273294,0.0337653323856,84.1199498665,0.0027134740948,65.5818145986,Drug Manufacturers - Major,Healthcare,89810000000.0,0.0537362906941,Feb 02 BMO,1
RE,2018-01-19T19:50:00Z,224.89,225.159,224.78,225.075,2738.0,0.000910807508608,9.03814282091,42.8571428571,0.160216666667,128.207775377,0.128883908403,0.0148193991422,0.114064509261,62.5884489382,4.44316086464e-05,59.6551786699,Property & Casualty Insurance,Financial,8890000000.0,0.0186683729854,Jan 29 AMC,3
ANDE,2018-01-19T19:50:00Z,33.3,33.3,33.2,33.2,600.0,-0.00150602409639,17.9578969186,-92.8571428571,-0.0684269230769,-145.942655239,0.00776481039681,-0.0369132466497,0.0446780570465,23.1888605838,-0.00747384155456,41.4376066334,Farm Products,Consumer Goods,916010000.0,0.0225028717871,Feb 05 AMC,1
OLN,2018-01-19T19:50:00Z,37.04,37.05,36.955,36.98,6000.0,-0.00162249864792,31.9662362276,78.5714285714,0.121522435897,44.1946638463,0.0987082300675,-0.000570256209944,0.0992784862775,72.782167644,0.00162513542795,61.6323676678,Specialty Chemicals,Basic Materials,6280000000.0,0.0265353555302,Jan 29 AMC,2
DCIX,2018-01-19T19:50:00Z,3.23,3.2486,3.23,3.23,5400.0,0.000897832817337,24.6181212467,35.7142857143,0.0585275641026,-1.48398383302,0.0217568091161,-0.00128929387598,0.023046102992,43.5856363466,0.0,52.4858306775,Shipping,Services,2850000.0,8.58640894987e-05,Feb 16 BMO,1
RYAAY,2018-01-19T20:00:00Z,120.76,120.77,120.595,120.61,1400.0,0.000248735594064,21.3219548061,64.2857142857,0.120934615385,110.543863008,0.163125403676,0.0289897727081,0.134135630968,55.9988947923,0.00357796638376,63.3263653212,Regional Airlines,Services,26440000000.0,0.283812795191,Jan 30 BMO,3
DDE,2018-01-19T19:50:00Z,1.09,1.09,1.09,1.09,0.0,0.0,21.4089637001,92.8571428571,0.0134397435897,46.6666666667,0.00643755546477,0.000937791674729,0.00549976379004,100.0,0.00935271784424,73.235896598,Gaming Activities,Services,33170000.0,0.00223628279505,Jan 25 BMO,3
ELGX,2018-01-19T19:50:00Z,4.36,4.36,4.355,4.355,500.0,-0.0011251435132,32.9660661707,-78.5714285714,-0.00442756410256,-53.4136546185,0.00906357834547,-0.00487161825119,0.0139351965967,36.6811246446,-0.00114678899083,52.8770986206,Medical Instruments & Supplies,Healthcare,401030000.0,0.00206133636051,Feb 06 AMC,0
JKHY,2018-01-19T19:50:00Z,124.95,125.055,124.8901,125.02,1218.0,0.00143976963686,13.1708557846,-28.5714285714,0.0203442307692,-141.784856728,0.0194667468258,-0.049203427001,0.0686701738267,44.7347814069,-0.000958926002877,46.9273319154,Business Software & Services,Technology,9350000000.0,0.0104751822766,Feb 06 AMC,2
HAYN,2018-01-19T20:00:00Z,35.24,35.24,34.96,34.96,600.0,-0.00514874141876,20.8718498591,64.2857142857,-0.0455769230769,76.0455782859,0.0378218534388,0.00683857094911,0.0309832824897,58.0568856359,0.00114547537228,50.0574992977,Metal Fabrication,Industrial Goods,432290000.0,0.0125217680462,Feb 15 AMC,2
IEX,2018-01-19T19:50:00Z,138.1,138.15,138.085,138.1,1620.0,-0.000579290369298,25.6680079314,64.2857142857,0.0792628205127,-60.1665323664,0.123243835447,-0.0316219915615,0.154865827009,51.6503484381,-3.62043372796e-05,54.1797414706,Diversified Machinery,Industrial Goods,10390000000.0,0.0114734618331,Oct 16 AMC,1
OCLR,2018-01-19T20:00:00Z,6.755,6.7599,6.75,6.754,10020.0,0.000488599348534,27.324927913,-71.4285714286,0.0213903846154,-209.590457457,0.00601920088325,-0.0101185164472,0.0161377173305,51.7851715328,-0.00967741935484,41.7974469795,Semiconductor Equipment & Materials,Technology,1180000000.0,0.00605598895223,Jan 31 AMC,2
IMGN,2018-01-19T20:00:00Z,8.02,8.04,8.0,8.03,54389.0,0.000622665006227,21.2266428253,78.5714285714,0.047366025641,99.4590651079,0.0203748408097,0.0156912286022,0.00468361220751,52.856041381,0.00879396984925,65.279657015,Biotechnology,Healthcare,1150000000.0,0.00151856047334,Feb 02 BMO,3
IEP,2018-01-19T19:50:00Z,56.24,56.2564,56.2,56.2564,1118.0,0.00100255259846,28.491646823,71.4285714286,0.011973076923,169.056909798,0.0556476260337,-0.00721266571996,0.0628602917537,93.3005999779,0.00260916057744,65.7578695798,Conglomerates,Conglomerates,9560000000.0,0.589109969454,Feb 02 BMO,3
IRET,2018-01-19T19:50:00Z,5.7019,5.705,5.7,5.7,1605.0,0.0,21.4600453946,14.2857142857,0.0035173076923,97.3046664916,0.00566237175716,0.00176148270926,0.0039008890479,61.937133949,0.00352112676056,64.3000493448,REIT - Diversified,Financial,770480000.0,0.00375009205121,Dec 11 AMC,3
EXAC,2018-01-19T19:50:00Z,50.05,50.05,50.025,50.025,2700.0,-0.000499750124938,15.2735823173,14.2857142857,-0.0259205128205,-50.4550855659,-0.0228777161163,0.00168336022875,-0.0245610763451,38.585586745,0.0005,41.322278397,Medical Appliances & Equipment,Healthcare,729070000.0,0.00178258680639,Jan 29 AMC,2
FRED,2018-01-19T19:50:00Z,3.96,3.9601,3.9525,3.9525,9461.0,-0.000126502213789,30.7810513507,85.7142857143,0.0327846153846,95.3356086462,0.0262934279837,0.000631825875266,0.0256616021084,79.0763126103,0.00831653868721,71.1267824675,"Discount, Variety Stores",Services,149180000.0,0.000310270935078,Dec 06 BMO,3
MOFG,2018-01-19T20:00:00Z,34.36,34.36,34.36,34.36,0.0,0.0,16.9870509166,42.8571428571,0.0169871794872,-22.6138032305,-0.00863077531174,0.00051543921184,-0.00914621452358,58.5465035787,-0.00116279069767,48.5707287618,Regional - Southwest  Banks,Financial,405380000.0,0.0105252581009,25-Jan,2
BLDR,2018-01-19T19:50:00Z,22.38,22.4,22.37,22.37,7802.0,-0.000894054537327,19.3138947239,-100.0,-0.0190974358975,-72.0981554677,-0.0363857759443,0.00544273797373,-0.041828513918,29.7990783871,-0.00111632060728,34.6786359401,General Building Materials,Industrial Goods,2510000000.0,0.0256490250765,Feb 07 BMO,1
HCKT,2018-01-19T20:00:00Z,16.396,16.396,16.33,16.33,1200.0,-0.00266993263931,36.2308039957,57.1428571429,0.0416858974359,106.873540207,0.0512258282382,-0.00305554713657,0.0542813753748,61.3112099702,0.00430504305043,58.2506336497,Management Services,Services,457730000.0,0.0282083944208,Feb 06 AMC,2
SMTC,2018-01-19T19:50:00Z,37.85,37.85,37.775,37.775,3183.0,-0.00066181336863,15.9659050136,-21.4285714286,0.0533653846154,-139.646464646,-0.00917996853047,-0.0140442152539,0.00486424672347,53.8104637459,-0.00592105263158,41.6437014697,Semiconductor - Integrated Circuits,Technology,2430000000.0,0.00721130283581,Nov 29 AMC,2
CHRW,2018-01-19T19:50:00Z,94.83,94.93,94.83,94.88,15393.0,0.000632377740304,31.5703485885,64.2857142857,0.119615384615,45.2059602437,0.160842936176,-0.0203619947908,0.181204930967,59.4638807704,0.00190073917635,61.2151872835,Air Delivery & Freight Services,Services,12770000000.0,0.0571646409702,Jan 30 AMC,2
CDE,2018-01-19T19:50:00Z,8.3939,8.4,8.37,8.37,12100.0,-0.00358422939068,13.5495811579,71.4285714286,0.00491217948719,65.5637254902,-0.00170657026536,0.00628884386,-0.00799541412536,41.008050862,0.00179533213645,49.0353351829,Silver,Basic Materials,1450000000.0,0.187147968218,Feb 07 AMC,3
PLT,2018-01-19T20:00:00Z,55.03,55.03,55.03,55.03,300.0,-0.000728693439942,16.7523203589,78.5714285714,0.103043589744,1.53870136539,0.0641546387511,0.0114095610246,0.0527450777265,54.919421219,0.00200291332848,52.2408766845,Processing Systems & Products,Technology,1740000000.0,0.0992018244014,Jan 30 AMC,3
CCRN,2018-01-19T19:50:00Z,13.26,13.26,13.23,13.23,1700.0,-0.00188964474679,36.2387372998,64.2857142857,0.0459282051282,38.8749950379,0.0523473823174,-0.0023919368981,0.0547393192155,24.4596802249,0.00455580865604,61.6739634894,Staffing & Outsourcing Services,Services,460830000.0,0.00878420790684,Jan 31 AMC,2
CDK,2018-01-19T19:50:00Z,73.39,73.39,73.32,73.33,4249.0,-0.000409109504978,12.5211028521,-42.8571428571,0.0236217948718,-173.239358762,0.0194896929066,-0.0175396171748,0.0370293100814,55.9822817857,-0.00190553967606,44.4653049663,Application Software,Technology,9900000000.0,0.0127156653915,Jan 30 BMO,2
SBUX,2018-01-19T19:50:00Z,61.38,61.405,61.34,61.4,59793.0,0.000244299674267,15.6896726994,50.0,0.0821307692308,70.2602559339,0.0607939076864,0.0203979709518,0.0403959367346,67.5726230454,0.00310406796275,62.0607556548,Specialty Eateries,Services,83240000000.0,0.848425830673,Feb 01 AMC,3
MOS,2018-01-19T19:50:00Z,26.605,26.66,26.5942,26.63,59327.0,0.000751032669921,34.1056282856,100.0,0.1035,169.553998761,0.0839847427046,0.00929267496225,0.0746920677424,92.9749058086,0.00528501321253,68.6168717314,Agricultural Chemicals,Basic Materials,9150000000.0,0.104601075505,Jan 30 BMO,4
CDW,2018-01-19T19:50:00Z,75.07,75.07,74.95,74.95,5884.0,-0.00173448965977,41.3066942491,85.7142857143,0.110224358974,-58.3804143126,0.158847392968,-0.040756145799,0.199603538767,50.9676349259,-0.00193088754245,55.854248356,Information Technology Services,Technology,11170000000.0,0.0270515343596,Jan 31 BMO,1
MORN,2018-01-19T20:00:00Z,100.8,100.8,100.75,100.75,264.0,-0.00178660049628,20.2255137884,78.5714285714,0.193828205128,-2.71684265095,0.066003246146,0.0528001213342,0.0132031248118,59.7980662258,0.00298656047785,49.050140232,Information & Delivery Services,Technology,4090000000.0,0.0819146805528,Jan 24 AMC,3
RBCAA,2018-01-19T19:50:00Z,39.84,39.93,39.83,39.83,682.0,-0.000125533517449,12.4273222156,-78.5714285714,-0.0672294871795,-170.012391574,-0.00382828693056,-0.0421066323116,0.038278345381,68.3839876391,-0.00474762618691,42.7763794337,Regional - Southeast Banks,Financial,784410000.0,0.00757381039877,Jan 26 BMO,1
ASND,2018-01-19T19:50:00Z,50.95,51.33,50.95,51.33,2000.0,0.00681862458601,28.1711442333,85.7142857143,0.0910961538461,336.770284654,0.136593044341,0.00592427836735,0.130668765973,13.14993218,0.00953482334616,80.3306063348,Biotechnology,Healthcare,1640000000.0,0.00216559928371,Feb 15 AMC,4
SPSC,2018-01-19T19:50:00Z,52.165,52.2,52.13,52.13,500.0,0.0,38.3348399795,35.7142857143,0.133237179487,49.0880503145,0.144767374876,-0.023645919367,0.168413294243,58.3299217467,-0.000191791331032,56.6320705531,Application Software,Technology,853630000.0,0.00109641145941,Feb 06 AMC,1
UFPI,2018-01-19T19:50:00Z,38.27,38.33,38.27,38.2834,2870.0,0.000350021157995,29.3229931491,78.5714285714,0.0575756410256,145.801999509,0.096054755,0.0198982016206,0.0761565533793,82.868954383,0.00825388464577,66.8318647101,"Lumber, Wood Production",Industrial Goods,2300000000.0,0.0564467599069,Jan 16 AMC,3
CMCSA,2018-01-19T19:50:00Z,42.51,42.5192,42.45,42.4534,126390.0,-0.00145100274654,46.289647211,-28.5714285714,0.083558974359,-26.4717348928,0.105229422,-0.0232565764619,0.128485998462,43.9372048951,-0.00097893869867,58.6177746684,Entertainment - Diversified,Services,1.88e+11,0.340792921804,Jan 24 BMO,1
ASNA,2018-01-19T19:50:00Z,2.1914,2.195,2.19,2.19,9300.0,-0.00228310502283,44.5615683612,92.8571428571,0.0233333333333,49.2319296503,0.0181552345574,0.00100780839984,0.0171474261575,71.8125246664,0.00689655172414,62.5748657851,Apparel Stores,Services,409320000.0,0.00475902356538,Dec 04 AMC,3
CRTO,2018-01-19T19:50:00Z,25.31,25.355,25.31,25.33,9060.0,0.00138176075799,16.7277892206,-85.7142857143,-0.185869871795,-80.8769062234,-0.111080542774,-0.0145582373826,-0.096522305391,27.6380770249,-0.00744514106583,38.7546159587,Internet Information Providers,Technology,1690000000.0,0.000715058364164,Jan 31 BMO,0
OSUR,2018-01-19T20:00:00Z,21.58,21.6,21.56,21.59,4256.0,0.000463177396943,15.2502333716,-50.0,0.00461538461536,-51.8126295736,0.00901761312899,-0.00448023516666,0.0134978482956,57.279818115,0.000463392029657,50.2277783146,Medical Instruments & Supplies,Healthcare,1150000000.0,0.00591112090016,Jan 31 AMC,2
PRSS,2018-01-19T19:50:00Z,1.747,1.75,1.747,1.75,1100.0,0.00194285714286,39.3697625523,-21.4285714286,-0.00473846153846,-111.920486065,-0.00883810599886,-0.00166040896051,-0.00717769703835,11.5938806107,-0.0112994350282,26.2441834134,Internet Information Providers,Technology,31210000.0,1.32053086068e-05,Feb 01 AMC,2
BXP,2018-01-19T19:50:00Z,121.49,121.55,121.42,121.47,2224.0,0.00024697456162,14.1891548489,64.2857142857,-0.145689102564,98.6068493634,-0.0170146024412,0.0460058233892,-0.0630204258304,33.1890562654,0.00317958458934,52.6218467098,REIT - Office,Financial,19360000000.0,0.180833566147,Jan 30 AMC,2
BXS,2018-01-19T19:50:00Z,34.975,35.0,34.95,34.975,1000.0,0.000714796283059,17.2968776583,100.0,0.0590705128205,121.050155818,0.0753895725566,-0.0018536618506,0.0772432344072,54.7213860107,0.00214899713467,65.2005174947,Regional - Southeast Banks,Financial,2920000000.0,0.0281938353214,Jan 24 AMC,3
JRJC,2018-01-19T19:50:00Z,2.77,2.79,2.77,2.79,2294.0,0.010752688172,16.5392270717,92.8571428571,0.0134294871795,145.679012346,0.00581366118542,0.00296095815279,0.00285270303263,97.5544852399,0.0145454545455,61.3527771782,Internet Information Providers,Technology,72530000.0,3.06882740549e-05,Feb 13 AMC,3
WASH,2018-01-19T19:50:00Z,55.25,55.4,55.25,55.4,400.0,0.00541516245487,25.5906564385,64.2857142857,0.113108974359,110.00929918,0.127691425898,0.010236752608,0.11745467329,16.7155539456,0.00818926296633,63.4948559293,Regional - Northeast Banks,Financial,914170000.0,0.0157021758413,Jan 24 AMC,4
CTMX,2018-01-19T20:00:00Z,25.585,25.6,25.53,25.56,1000.0,-0.0027386541471,15.0376535694,71.4285714286,0.0416987179487,-46.1209202782,0.0278095131683,0.00473352613519,0.0230759870331,55.6900033109,0.00156739811912,46.9699617617,Biotechnology,Healthcare,920720000.0,0.00121579912957,Feb 06 AMC,3
TBNK,2018-01-19T19:50:00Z,31.73,31.73,31.73,31.73,0.0,0.0,24.7395417772,71.4285714286,-0.0465384615385,118.291550604,0.0122567356708,0.0209185550649,-0.00866181939411,30.4681416034,0.00730158730159,70.6385020664,Regional - Pacific Banks,Financial,309060000.0,0.00461428277733,Jan 25 AMC,2
TLGT,2018-01-19T20:00:00Z,3.48,3.485,3.48,3.485,1400.0,0.00143472022956,11.4393560271,-50.0,-0.0102243589744,-11.8140201864,-0.00583495679125,-4.21462770008e-05,-0.00579281051425,68.593651858,-0.00143266475645,46.3475950491,Biotechnology,Healthcare,212940000.0,0.000281184580167,Feb 05 AMC,0
SFE,2018-01-19T20:00:00Z,12.4,12.45,12.4,12.45,500.0,0.0,32.1594765243,28.5714285714,0.0886897435897,-98.3583154889,0.0633508409901,-0.0216631345051,0.0850139754952,63.6785784585,-0.0158102766798,54.9400264041,Asset Management,Financial,226640000.0,0.000481659820484,Jan 25 BMO,1
PRSC,2018-01-19T19:50:00Z,65.04,65.04,64.99,64.99,400.0,-0.0033851361748,15.6407350451,28.5714285714,-0.0324358974359,7.00350175088,0.0205210956871,0.0107780221733,0.00974307351382,45.5229495862,-0.00230273257599,50.2225054012,Specialized Health Services,Healthcare,844790000.0,0.0146884083648,Feb 06 AMC,1
BXC,2018-01-19T19:50:00Z,12.75,12.75,12.75,12.75,100.0,0.00110588235294,30.2252802972,64.2857142857,0.0642673076923,63.1280667416,0.0169803472948,0.01567765998,0.00130268731483,76.2299020053,0.00631412786109,58.1230582001,Building Materials Wholesale,Services,95250000.0,0.0232586533179,Feb 01 BMO,3
BXE,2018-01-19T19:50:00Z,1.5,1.5,1.5,1.5,0.0,0.0,18.7267581618,-50.0,0.00596025641026,-14.3707882777,0.0024958115776,-0.000648985429926,0.00314479700753,34.1599817777,-0.00662251655629,53.5536860161,Independent Oil & Gas,Basic Materials,77030000.0,0.000112015985116,Feb 08 BMO,1
PTCT,2018-01-19T20:00:00Z,22.13,22.13,21.96,21.96,35292.0,-0.00774134790528,28.1056348773,-14.2857142857,0.0786576923077,-92.72263316,0.1258213012,-0.0492237387379,0.175045039938,61.4244683798,-0.0134770889488,51.758595097,Biotechnology,Healthcare,860490000.0,0.00113626617539,Feb 01 AMC,1
PPC,2018-01-19T19:50:00Z,30.74,30.82,30.73,30.82,19129.0,0.00280661907852,53.342480759,100.0,0.0668493589744,161.352590382,0.157388114473,-0.0182056499586,0.175593764432,70.1898346829,0.00521852576647,74.9685659333,Food - Major Diversified,Consumer Goods,7470000000.0,0.0557299489314,Feb 06 AMC,3
MCHX,2018-01-19T20:00:00Z,3.47,3.47,3.47,3.47,1620.0,0.0,12.9728542579,100.0,0.00328717948718,64.033128606,0.000504974490475,0.000950498072094,-0.000445523581619,98.5090442238,0.0,54.4164149198,Marketing Services,Services,148420000.0,0.0206807278524,Feb 01 AMC,3
PPG,2018-01-19T20:00:00Z,117.82,117.93,117.77,117.91,17621.0,0.000678483589178,19.2776677208,78.5714285714,0.253617948718,99.1732676563,0.086419662773,0.0852397405944,0.00117992217867,64.3428081259,0.00314786455675,59.347616367,Specialty Chemicals,Basic Materials,30310000000.0,0.128071118809,Jan 18 BMO,3
MBI,2018-01-19T20:00:00Z,7.51,7.51,7.49,7.5,3075.0,-0.00133333333333,14.9366917991,50.0,0.0129961538462,128.69315758,0.0130683885293,0.00668255833158,0.00638583019776,56.8870610221,0.010781671159,61.5051844205,Property & Casualty Insurance,Financial,923030000.0,0.00193829789839,Feb 06 AMC,3
NRIM,2018-01-19T19:50:00Z,34.725,34.725,34.725,34.725,0.0,0.0,19.491214043,35.7142857143,0.0185897435898,93.3333333333,0.0412019429869,0.00634483671257,0.0348571062743,100.0,0.0028880866426,68.9178734514,Regional - Pacific Banks,Financial,229840000.0,0.00343152382561,Jan 29 AMC,3
OHAI,2018-01-19T20:00:00Z,1.22,1.22,1.22,1.22,0.0,0.0,14.3785529756,0.0,0.00276923076923,-66.6666666667,-0.000625902951386,0.000558642980959,-0.00118454593235,0.0,0.0,47.5956020144,Closed-End Fund - Equity,Financial,23810000.0,0.00136349085728,Feb 12 AMC,3
AMBR,2018-01-19T19:50:00Z,8.34,8.34,8.34,8.34,200.0,0.00119904076739,21.5240193156,35.7142857143,-0.00581858974359,178.95021645,0.0189148982077,0.00723895459476,0.0116759436129,43.4254882158,0.0109090909091,63.9907861491,Application Software,Technology,198850000.0,0.000255405056879,Feb 01 AMC,2
PPL,2018-01-19T19:50:00Z,31.685,31.7,31.6825,31.7,40426.0,0.000473186119874,17.7956057602,-57.1428571429,-0.0840019230769,-80.0779161461,-0.0392460165106,-0.0114537975897,-0.0277922189209,40.7424938862,-0.00314465408805,41.600475239,Electric Utilities,Utilities,21430000000.0,0.0373211898344,Jan 31 BMO,0
GAM,2018-01-19T19:50:00Z,35.7305,35.7305,35.7305,35.7305,251.0,1.11949175074e-05,18.714913416,-35.7142857143,-0.00877564102564,53.6431064573,0.00955488409139,0.00475662685855,0.00479825723283,66.7937425603,-0.00071875646741,56.6347890731,Closed-End Fund - Equity,Financial,934570000.0,0.0535185909487,-,1
MBTF,2018-01-19T19:50:00Z,10.65,10.65,10.6,10.6,700.0,0.0,17.9648223767,-42.8571428571,-0.0360576923077,54.2342342342,-0.00813445145884,0.00203838823976,-0.0101728396986,34.5463670026,0.00473933649289,48.713494175,Regional - Northeast Banks,Financial,242540000.0,0.0041659710213,Jan 25 AMC,2
NGVC,2018-01-19T19:50:00Z,8.5999,8.5999,8.5999,8.5999,0.0,0.0,21.3997797678,0.0,0.00473461538461,41.6666666667,0.0194419616513,-0.00413429236414,0.0235762540155,27.9436172182,-0.000592678675189,58.7110475833,Grocery Stores,Services,188990000.0,0.00447646086016,Feb 15 AMC,1
MBT,2018-01-19T20:00:00Z,10.92,10.92,10.91,10.91,13098.0,-0.000458295142071,15.1685648923,78.5714285714,-0.00358910256411,-42.7650630547,-0.00477525802721,0.000222958632036,-0.00499821665924,42.3138355969,0.0,45.3373547604,Wireless Communications,Technology,9930000000.0,0.0190466720573,Feb 13 BMO,1
TZOO,2018-01-19T20:00:00Z,6.625,6.625,6.625,6.625,100.0,0.00377358490566,30.0127594223,-71.4285714286,-0.00904487179487,81.9422572178,-0.00985257601169,0.00296668440604,-0.0128192604177,50.0945179584,0.00378787878788,53.46784946,Internet Information Providers,Technology,85350000.0,3.61125629476e-05,Feb 08 BMO,2
AMBA,2018-01-19T19:40:00Z,51.52,51.58,51.44,51.47,7450.0,-0.00136001554303,26.8837669292,-85.7142857143,-0.0103480769231,-156.180268851,-0.163297792795,-0.0130536388817,-0.150244153913,47.8458645234,-0.00790285273709,33.5845881118,Semiconductor Equipment & Materials,Technology,2000000000.0,0.0102643880546,Nov 30 AMC,1
AMBC,2018-01-19T19:50:00Z,15.86,15.86,15.81,15.81,2300.0,-0.00253004427577,15.2075927944,85.7142857143,0.0258628205128,-26.4905521922,0.0179527674444,-0.00153735750314,0.0194901249475,56.6999416255,-0.0031525851198,49.7406463891,Surety & Title Insurance,Financial,706320000.0,0.0442454371423,Feb 07 AMC,1
MTZ,2018-01-19T20:00:00Z,53.075,53.15,53.025,53.125,7831.0,0.000470588235294,29.3124567386,42.8571428571,0.209152564103,17.417411741,0.153330275521,-0.0197467756829,0.173077051204,67.5591428807,0.00425330812854,59.688874439,Heavy Construction,Industrial Goods,4150000000.0,0.179183304088,Feb 01 AMC,2
MTX,2018-01-19T20:00:00Z,76.55,76.6,76.55,76.55,1400.0,-0.00326583932071,36.2466409593,78.5714285714,0.301506410256,91.5263748597,0.299072565434,0.033403643958,0.265668921476,41.5719952336,0.00624383831745,67.4581584218,Chemicals - Major Diversified,Basic Materials,2490000000.0,0.0135497240591,Feb 01 AMC,3
LPT,2018-01-19T20:00:00Z,40.78,40.785,40.75,40.76,2183.0,0.000245338567223,14.8903812707,78.5714285714,0.00669423076926,75.1850143839,0.0176955944311,0.0139166011467,0.00377899328447,61.5014564577,0.00295275590551,55.714992086,REIT - Office,Financial,6140000000.0,0.0573511413297,Feb 06 BMO,3
JCP,2018-01-19T19:50:00Z,4.0,4.01,3.99,3.99,70358.0,-0.00250626566416,17.7480381117,92.8571428571,0.0206429487179,86.8568298314,0.0171662691394,0.00369078126581,0.0134754878736,89.1040065526,0.0063051702396,62.9140553462,Department Stores,Services,1190000000.0,0.0176603114774,Feb 09 BMO,3
